artist,track,time,date.entered,week,position
"Tritt, Travis",Best Of Intentions,4:15,2000-08-19,21,49
Vertical Horizon,Everything You Want,4:01,2000-01-22,21,8
Vertical Horizon,You're A God,3:45,2000-08-26,21,49
matchbox twenty,Bent,4:12,2000-04-29,21,4
3 Doors Down,Kryptonite,3:53,2000-04-08,22,7
Aaliyah,Try Again,4:03,2000-03-18,22,5
"Aguilera, Christina",I Turn To You,4:00,2000-04-15,22,50
"Aguilera, Christina",What A Girl Wants,3:18,1999-11-27,22,40
Amber,Sexual,4:38,1999-07-17,22,79
"Anthony, Marc",You Sang To Me,3:50,2000-02-26,22,16
BBMak,Back Here,3:35,2000-04-29,22,17
"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,22,34
Blaque,Bring It All To Me,3:46,1999-10-23,22,17
Blink-182,All The Small Things,2:52,1999-12-04,22,41
"Braxton, Toni",He Wasn't Man Enough,4:21,2000-03-18,22,13
Creed,With Arms Wide Open,3:52,2000-05-13,22,7
Destiny's Child,Independent Women Pa...,3:38,2000-09-23,22,7
Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,22,4
Destiny's Child,Say My Name,4:31,1999-12-25,22,7
"Dion, Celine",That's The Way It Is,4:03,1999-11-13,22,10
Dream,He Loves U Not,3:43,2000-09-30,22,11
"Gray, Macy",I Try,3:52,2000-02-19,22,16
"Hill, Faith",Breathe,4:04,1999-11-06,22,3
"Houston, Whitney",My Love Is Your Love,4:16,1999-09-04,22,10
Jagged Edge,Let's Get Married,4:23,2000-05-06,22,29
Janet,Doesn't Really Matte...,4:17,2000-06-17,22,37
Joe,I Wanna Know,4:57,2000-01-01,22,11
"Jordan, Montell",Get It On.. Tonite,4:34,1999-10-23,22,9
Kandi,Don't Think I'm Not,3:50,2000-08-05,22,40
Lil Bow Wow,Bounce With Me,3:22,2000-08-19,22,100
Ludacris,What's Your Fantasy,4:16,2000-09-30,22,47
Madonna,Music,3:45,2000-08-12,22,27
"Moore, Mandy",I Wanna Be With You,4:12,2000-06-17,22,93
"Mumba, Samantha",Gotta Tell You,3:19,2000-09-09,22,36
Mya,Case Of The Ex (What...,3:50,2000-08-19,22,4
N'Sync,Bye Bye Bye,3:15,2000-01-29,22,34
N'Sync,It's Gonna Be Me,3:10,2000-05-06,22,23
N'Sync,This I Promise You,4:23,2000-09-30,22,30
Nelly,(Hot S**t) Country G...,4:17,2000-04-29,22,7
Nine Days,Absolutely (Story Of...,3:09,2000-05-06,22,18
Pink,Most Girls,4:06,2000-08-12,22,16
Pink,There U Go,3:23,2000-03-04,22,9
Red Hot Chili Peppers,Otherside,4:13,2000-02-12,22,45
"Rimes, LeAnn",I Need You,3:42,2000-05-27,22,24
Ruff Endz,No More,3:56,2000-07-01,22,22
Santana,"Maria, Maria",4:18,2000-02-12,22,21
Savage Garden,I Knew I Loved You,4:07,1999-10-23,22,8
Sisqo,Incomplete,3:52,2000-06-24,22,20
Sisqo,Thong Song,4:05,2000-01-29,22,8
Smash Mouth,Then The Morning Com...,3:04,1999-10-30,22,31
Son By Four,A Puro Dolor (Purest...,3:30,2000-04-08,22,28
Sonique,It Feels So Good,3:48,2000-01-22,22,31
SoulDecision,Faded,3:25,2000-07-08,22,38
Sting,Desert Rose,3:52,2000-05-13,22,32
Third Eye Blind,Never Let You Go,3:57,2000-01-22,22,46
Train,Meet Virginia,3:55,1999-10-09,22,37
"Tritt, Travis",Best Of Intentions,4:15,2000-08-19,22,48
Vertical Horizon,Everything You Want,4:01,2000-01-22,22,3
matchbox twenty,Bent,4:12,2000-04-29,22,4
3 Doors Down,Kryptonite,3:53,2000-04-08,23,6
Aaliyah,Try Again,4:03,2000-03-18,23,6
"Aguilera, Christina",What A Girl Wants,3:18,1999-11-27,23,39
Amber,Sexual,4:38,1999-07-17,23,76
"Anthony, Marc",You Sang To Me,3:50,2000-02-26,23,20
BBMak,Back Here,3:35,2000-04-29,23,16
"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,23,45
Blaque,Bring It All To Me,3:46,1999-10-23,23,18
Blink-182,All The Small Things,2:52,1999-12-04,23,43
"Braxton, Toni",He Wasn't Man Enough,4:21,2000-03-18,23,13
Creed,With Arms Wide Open,3:52,2000-05-13,23,5
Destiny's Child,Independent Women Pa...,3:38,2000-09-23,23,10
Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,23,6
Destiny's Child,Say My Name,4:31,1999-12-25,23,10
"Dion, Celine",That's The Way It Is,4:03,1999-11-13,23,14
Dream,He Loves U Not,3:43,2000-09-30,23,10
"Gray, Macy",I Try,3:52,2000-02-19,23,21
"Hill, Faith",Breathe,4:04,1999-11-06,23,3
"Houston, Whitney",My Love Is Your Love,4:16,1999-09-04,23,11
Jagged Edge,Let's Get Married,4:23,2000-05-06,23,36
Janet,Doesn't Really Matte...,4:17,2000-06-17,23,40
Joe,I Wanna Know,4:57,2000-01-01,23,10
"Jordan, Montell",Get It On.. Tonite,4:34,1999-10-23,23,9
Kandi,Don't Think I'm Not,3:50,2000-08-05,23,36
Madonna,Music,3:45,2000-08-12,23,29
"Moore, Mandy",I Wanna Be With You,4:12,2000-06-17,23,91
Mya,Case Of The Ex (What...,3:50,2000-08-19,23,4
N'Sync,Bye Bye Bye,3:15,2000-01-29,23,40
N'Sync,It's Gonna Be Me,3:10,2000-05-06,23,28
N'Sync,This I Promise You,4:23,2000-09-30,23,30
Nelly,(Hot S**t) Country G...,4:17,2000-04-29,23,8
Nine Days,Absolutely (Story Of...,3:09,2000-05-06,23,26
Pink,Most Girls,4:06,2000-08-12,23,18
Pink,There U Go,3:23,2000-03-04,23,12
"Rimes, LeAnn",I Need You,3:42,2000-05-27,23,25
Ruff Endz,No More,3:56,2000-07-01,23,23
Santana,"Maria, Maria",4:18,2000-02-12,23,26
Savage Garden,I Knew I Loved You,4:07,1999-10-23,23,8
Sisqo,Incomplete,3:52,2000-06-24,23,25
Sisqo,Thong Song,4:05,2000-01-29,23,13
Smash Mouth,Then The Morning Com...,3:04,1999-10-30,23,33
Son By Four,A Puro Dolor (Purest...,3:30,2000-04-08,23,30
Sonique,It Feels So Good,3:48,2000-01-22,23,38
SoulDecision,Faded,3:25,2000-07-08,23,45
Sting,Desert Rose,3:52,2000-05-13,23,42
Train,Meet Virginia,3:55,1999-10-09,23,37
Vertical Horizon,Everything You Want,4:01,2000-01-22,23,3
matchbox twenty,Bent,4:12,2000-04-29,23,6
3 Doors Down,Kryptonite,3:53,2000-04-08,24,6
Aaliyah,Try Again,4:03,2000-03-18,24,9
"Aguilera, Christina",What A Girl Wants,3:18,1999-11-27,24,44
Amber,Sexual,4:38,1999-07-17,24,69
"Anthony, Marc",You Sang To Me,3:50,2000-02-26,24,20
BBMak,Back Here,3:35,2000-04-29,24,22
"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,24,47
Blaque,Bring It All To Me,3:46,1999-10-23,24,19
"Braxton, Toni",He Wasn't Man Enough,4:21,2000-03-18,24,13
Creed,With Arms Wide Open,3:52,2000-05-13,24,3
Destiny's Child,Independent Women Pa...,3:38,2000-09-23,24,12
Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,24,7
Destiny's Child,Say My Name,4:31,1999-12-25,24,13
"Dion, Celine",That's The Way It Is,4:03,1999-11-13,24,16
Dream,He Loves U Not,3:43,2000-09-30,24,19
"Gray, Macy",I Try,3:52,2000-02-19,24,27
"Hill, Faith",Breathe,4:04,1999-11-06,24,3
"Houston, Whitney",My Love Is Your Love,4:16,1999-09-04,24,20
Jagged Edge,Let's Get Married,4:23,2000-05-06,24,47
Janet,Doesn't Really Matte...,4:17,2000-06-17,24,41
Joe,I Wanna Know,4:57,2000-01-01,24,12
"Jordan, Montell",Get It On.. Tonite,4:34,1999-10-23,24,7
Kandi,Don't Think I'm Not,3:50,2000-08-05,24,41
Madonna,Music,3:45,2000-08-12,24,44
"Moore, Mandy",I Wanna Be With You,4:12,2000-06-17,24,91
Mya,Case Of The Ex (What...,3:50,2000-08-19,24,8
N'Sync,It's Gonna Be Me,3:10,2000-05-06,24,38
N'Sync,This I Promise You,4:23,2000-09-30,24,39
Nelly,(Hot S**t) Country G...,4:17,2000-04-29,24,10
Nine Days,Absolutely (Story Of...,3:09,2000-05-06,24,30
Pink,Most Girls,4:06,2000-08-12,24,21
Pink,There U Go,3:23,2000-03-04,24,16
"Rimes, LeAnn",I Need You,3:42,2000-05-27,24,30
Ruff Endz,No More,3:56,2000-07-01,24,24
Santana,"Maria, Maria",4:18,2000-02-12,24,36
Savage Garden,I Knew I Loved You,4:07,1999-10-23,24,12
Sisqo,Incomplete,3:52,2000-06-24,24,31
Sisqo,Thong Song,4:05,2000-01-29,24,17
Smash Mouth,Then The Morning Com...,3:04,1999-10-30,24,35
Son By Four,A Puro Dolor (Purest...,3:30,2000-04-08,24,32
Sonique,It Feels So Good,3:48,2000-01-22,24,49
SoulDecision,Faded,3:25,2000-07-08,24,50
Sting,Desert Rose,3:52,2000-05-13,24,45
Train,Meet Virginia,3:55,1999-10-09,24,42
Vertical Horizon,Everything You Want,4:01,2000-01-22,24,6
matchbox twenty,Bent,4:12,2000-04-29,24,9
3 Doors Down,Kryptonite,3:53,2000-04-08,25,6
Aaliyah,Try Again,4:03,2000-03-18,25,13
Amber,Sexual,4:38,1999-07-17,25,69
"Anthony, Marc",You Sang To Me,3:50,2000-02-26,25,22
BBMak,Back Here,3:35,2000-04-29,25,24
Blaque,Bring It All To Me,3:46,1999-10-23,25,19
"Braxton, Toni",He Wasn't Man Enough,4:21,2000-03-18,25,15
Creed,With Arms Wide Open,3:52,2000-05-13,25,3
Destiny's Child,Independent Women Pa...,3:38,2000-09-23,25,15
Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,25,6
Destiny's Child,Say My Name,4:31,1999-12-25,25,14
"Dion, Celine",That's The Way It Is,4:03,1999-11-13,25,26
Dream,He Loves U Not,3:43,2000-09-30,25,23
"Gray, Macy",I Try,3:52,2000-02-19,25,34
"Hill, Faith",Breathe,4:04,1999-11-06,25,2
"Houston, Whitney",My Love Is Your Love,4:16,1999-09-04,25,22
Joe,I Wanna Know,4:57,2000-01-01,25,10
"Jordan, Montell",Get It On.. Tonite,4:34,1999-10-23,25,9
"Moore, Mandy",I Wanna Be With You,4:12,2000-06-17,25,90
Mya,Case Of The Ex (What...,3:50,2000-08-19,25,11
N'Sync,It's Gonna Be Me,3:10,2000-05-06,25,48
N'Sync,This I Promise You,4:23,2000-09-30,25,41
Nelly,(Hot S**t) Country G...,4:17,2000-04-29,25,11
Nine Days,Absolutely (Story Of...,3:09,2000-05-06,25,36
Pink,Most Girls,4:06,2000-08-12,25,26
Pink,There U Go,3:23,2000-03-04,25,20
"Rimes, LeAnn",I Need You,3:42,2000-05-27,25,41
Ruff Endz,No More,3:56,2000-07-01,25,33
Santana,"Maria, Maria",4:18,2000-02-12,25,48
Savage Garden,I Knew I Loved You,4:07,1999-10-23,25,14
Sisqo,Incomplete,3:52,2000-06-24,25,32
Sisqo,Thong Song,4:05,2000-01-29,25,24
Smash Mouth,Then The Morning Com...,3:04,1999-10-30,25,41
Son By Four,A Puro Dolor (Purest...,3:30,2000-04-08,25,39
Sting,Desert Rose,3:52,2000-05-13,25,42
Train,Meet Virginia,3:55,1999-10-09,25,46
Vertical Horizon,Everything You Want,4:01,2000-01-22,25,6
matchbox twenty,Bent,4:12,2000-04-29,25,12
3 Doors Down,Kryptonite,3:53,2000-04-08,26,5
Aaliyah,Try Again,4:03,2000-03-18,26,14
Amber,Sexual,4:38,1999-07-17,26,59
"Anthony, Marc",You Sang To Me,3:50,2000-02-26,26,25
BBMak,Back Here,3:35,2000-04-29,26,30
Blaque,Bring It All To Me,3:46,1999-10-23,26,22
"Braxton, Toni",He Wasn't Man Enough,4:21,2000-03-18,26,16
Creed,With Arms Wide Open,3:52,2000-05-13,26,3
Destiny's Child,Independent Women Pa...,3:38,2000-09-23,26,22
Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,26,8
Destiny's Child,Say My Name,4:31,1999-12-25,26,18
"Dion, Celine",That's The Way It Is,4:03,1999-11-13,26,31
Dream,He Loves U Not,3:43,2000-09-30,26,28
"Gray, Macy",I Try,3:52,2000-02-19,26,40
"Hill, Faith",Breathe,4:04,1999-11-06,26,2
"Houston, Whitney",My Love Is Your Love,4:16,1999-09-04,26,27
Joe,I Wanna Know,4:57,2000-01-01,26,6
"Jordan, Montell",Get It On.. Tonite,4:34,1999-10-23,26,10
"Moore, Mandy",I Wanna Be With You,4:12,2000-06-17,26,89
Mya,Case Of The Ex (What...,3:50,2000-08-19,26,15
N'Sync,This I Promise You,4:23,2000-09-30,26,49
Nelly,(Hot S**t) Country G...,4:17,2000-04-29,26,12
Nine Days,Absolutely (Story Of...,3:09,2000-05-06,26,41
Pink,Most Girls,4:06,2000-08-12,26,39
Pink,There U Go,3:23,2000-03-04,26,22
Ruff Endz,No More,3:56,2000-07-01,26,38
Santana,"Maria, Maria",4:18,2000-02-12,26,47
Savage Garden,I Knew I Loved You,4:07,1999-10-23,26,17
Sisqo,Incomplete,3:52,2000-06-24,26,46
Sisqo,Thong Song,4:05,2000-01-29,26,31
Smash Mouth,Then The Morning Com...,3:04,1999-10-30,26,48
Son By Four,A Puro Dolor (Purest...,3:30,2000-04-08,26,35
Sting,Desert Rose,3:52,2000-05-13,26,49
Train,Meet Virginia,3:55,1999-10-09,26,50
Vertical Horizon,Everything You Want,4:01,2000-01-22,26,1
matchbox twenty,Bent,4:12,2000-04-29,26,13
3 Doors Down,Kryptonite,3:53,2000-04-08,27,5
Aaliyah,Try Again,4:03,2000-03-18,27,16
Amber,Sexual,4:38,1999-07-17,27,58
"Anthony, Marc",You Sang To Me,3:50,2000-02-26,27,26
BBMak,Back Here,3:35,2000-04-29,27,36
Blaque,Bring It All To Me,3:46,1999-10-23,27,26
"Braxton, Toni",He Wasn't Man Enough,4:21,2000-03-18,27,14
Creed,With Arms Wide Open,3:52,2000-05-13,27,1
Destiny's Child,Independent Women Pa...,3:38,2000-09-23,27,29
Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,27,10
Destiny's Child,Say My Name,4:31,1999-12-25,27,23
"Dion, Celine",That's The Way It Is,4:03,1999-11-13,27,35
Dream,He Loves U Not,3:43,2000-09-30,27,38
"Gray, Macy",I Try,3:52,2000-02-19,27,46
"Hill, Faith",Breathe,4:04,1999-11-06,27,3
"Houston, Whitney",My Love Is Your Love,4:16,1999-09-04,27,34
Joe,I Wanna Know,4:57,2000-01-01,27,4
"Jordan, Montell",Get It On.. Tonite,4:34,1999-10-23,27,10
"Moore, Mandy",I Wanna Be With You,4:12,2000-06-17,27,86
Mya,Case Of The Ex (What...,3:50,2000-08-19,27,19
Nelly,(Hot S**t) Country G...,4:17,2000-04-29,27,12
Nine Days,Absolutely (Story Of...,3:09,2000-05-06,27,48
Pink,Most Girls,4:06,2000-08-12,27,46
Pink,There U Go,3:23,2000-03-04,27,33
Savage Garden,I Knew I Loved You,4:07,1999-10-23,27,21
Sisqo,Thong Song,4:05,2000-01-29,27,43
Train,Meet Virginia,3:55,1999-10-09,27,50
Vertical Horizon,Everything You Want,4:01,2000-01-22,27,2
matchbox twenty,Bent,4:12,2000-04-29,27,19
3 Doors Down,Kryptonite,3:53,2000-04-08,28,4
Aaliyah,Try Again,4:03,2000-03-18,28,23
Amber,Sexual,4:38,1999-07-17,28,58
"Anthony, Marc",You Sang To Me,3:50,2000-02-26,28,29
BBMak,Back Here,3:35,2000-04-29,28,37
Blaque,Bring It All To Me,3:46,1999-10-23,28,32
"Braxton, Toni",He Wasn't Man Enough,4:21,2000-03-18,28,13
Creed,With Arms Wide Open,3:52,2000-05-13,28,2
Destiny's Child,Independent Women Pa...,3:38,2000-09-23,28,31
Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,28,15
Destiny's Child,Say My Name,4:31,1999-12-25,28,23
"Dion, Celine",That's The Way It Is,4:03,1999-11-13,28,42
Dream,He Loves U Not,3:43,2000-09-30,28,46
"Hill, Faith",Breathe,4:04,1999-11-06,28,3
"Houston, Whitney",My Love Is Your Love,4:16,1999-09-04,28,49
Joe,I Wanna Know,4:57,2000-01-01,28,5
"Jordan, Montell",Get It On.. Tonite,4:34,1999-10-23,28,15
Mya,Case Of The Ex (What...,3:50,2000-08-19,28,24
Nelly,(Hot S**t) Country G...,4:17,2000-04-29,28,17
Pink,There U Go,3:23,2000-03-04,28,39
Savage Garden,I Knew I Loved You,4:07,1999-10-23,28,24
Sisqo,Thong Song,4:05,2000-01-29,28,46
Vertical Horizon,Everything You Want,4:01,2000-01-22,28,3
matchbox twenty,Bent,4:12,2000-04-29,28,20
3 Doors Down,Kryptonite,3:53,2000-04-08,29,4
Aaliyah,Try Again,4:03,2000-03-18,29,22
Amber,Sexual,4:38,1999-07-17,29,49
"Anthony, Marc",You Sang To Me,3:50,2000-02-26,29,35
BBMak,Back Here,3:35,2000-04-29,29,42
Blaque,Bring It All To Me,3:46,1999-10-23,29,42
"Braxton, Toni",He Wasn't Man Enough,4:21,2000-03-18,29,17
Creed,Higher,5:16,1999-09-11,29,43
Creed,With Arms Wide Open,3:52,2000-05-13,29,2
Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,29,24
Destiny's Child,Say My Name,4:31,1999-12-25,29,34
"Hill, Faith",Breathe,4:04,1999-11-06,29,2
Joe,I Wanna Know,4:57,2000-01-01,29,4
"Jordan, Montell",Get It On.. Tonite,4:34,1999-10-23,29,18
Mya,Case Of The Ex (What...,3:50,2000-08-19,29,23
Nelly,(Hot S**t) Country G...,4:17,2000-04-29,29,19
Pink,There U Go,3:23,2000-03-04,29,39
Savage Garden,I Knew I Loved You,4:07,1999-10-23,29,30
Vertical Horizon,Everything You Want,4:01,2000-01-22,29,4
matchbox twenty,Bent,4:12,2000-04-29,29,20
3 Doors Down,Kryptonite,3:53,2000-04-08,30,4
Aaliyah,Try Again,4:03,2000-03-18,30,33
Amber,Sexual,4:38,1999-07-17,30,44
"Anthony, Marc",You Sang To Me,3:50,2000-02-26,30,33
BBMak,Back Here,3:35,2000-04-29,30,45
"Braxton, Toni",He Wasn't Man Enough,4:21,2000-03-18,30,19
Creed,Higher,5:16,1999-09-11,30,41
Creed,With Arms Wide Open,3:52,2000-05-13,30,3
Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,30,30
Destiny's Child,Say My Name,4:31,1999-12-25,30,37
"Hill, Faith",Breathe,4:04,1999-11-06,30,2
Joe,I Wanna Know,4:57,2000-01-01,30,5
"Jordan, Montell",Get It On.. Tonite,4:34,1999-10-23,30,23
Lonestar,Amazed,4:25,1999-06-05,30,45
Mya,Case Of The Ex (What...,3:50,2000-08-19,30,35
Nelly,(Hot S**t) Country G...,4:17,2000-04-29,30,23
Pink,There U Go,3:23,2000-03-04,30,41
Savage Garden,I Knew I Loved You,4:07,1999-10-23,30,34
Vertical Horizon,Everything You Want,4:01,2000-01-22,30,7
matchbox twenty,Bent,4:12,2000-04-29,30,24
3 Doors Down,Kryptonite,3:53,2000-04-08,31,4
Aaliyah,Try Again,4:03,2000-03-18,31,36
Amber,Sexual,4:38,1999-07-17,31,42
"Anthony, Marc",You Sang To Me,3:50,2000-02-26,31,40
BBMak,Back Here,3:35,2000-04-29,31,49
"Braxton, Toni",He Wasn't Man Enough,4:21,2000-03-18,31,23
Creed,Higher,5:16,1999-09-11,31,34
Creed,With Arms Wide Open,3:52,2000-05-13,31,3
Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,31,35
Destiny's Child,Say My Name,4:31,1999-12-25,31,43
"Hill, Faith",Breathe,4:04,1999-11-06,31,3
Joe,I Wanna Know,4:57,2000-01-01,31,5
"Jordan, Montell",Get It On.. Tonite,4:34,1999-10-23,31,30
Lonestar,Amazed,4:25,1999-06-05,31,45
Nelly,(Hot S**t) Country G...,4:17,2000-04-29,31,33
Pink,There U Go,3:23,2000-03-04,31,46
Savage Garden,I Knew I Loved You,4:07,1999-10-23,31,37
Vertical Horizon,Everything You Want,4:01,2000-01-22,31,9
matchbox twenty,Bent,4:12,2000-04-29,31,29
3 Doors Down,Kryptonite,3:53,2000-04-08,32,3
Aaliyah,Try Again,4:03,2000-03-18,32,43
Amber,Sexual,4:38,1999-07-17,32,46
"Anthony, Marc",You Sang To Me,3:50,2000-02-26,32,44
"Braxton, Toni",He Wasn't Man Enough,4:21,2000-03-18,32,29
Creed,Higher,5:16,1999-09-11,32,28
Creed,With Arms Wide Open,3:52,2000-05-13,32,3
Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,32,39
Destiny's Child,Say My Name,4:31,1999-12-25,32,47
"Hill, Faith",Breathe,4:04,1999-11-06,32,4
Joe,I Wanna Know,4:57,2000-01-01,32,7
"Jordan, Montell",Get It On.. Tonite,4:34,1999-10-23,32,42
Lonestar,Amazed,4:25,1999-06-05,32,45
Nelly,(Hot S**t) Country G...,4:17,2000-04-29,32,37
Pink,There U Go,3:23,2000-03-04,32,44
Savage Garden,I Knew I Loved You,4:07,1999-10-23,32,46
Vertical Horizon,Everything You Want,4:01,2000-01-22,32,10
matchbox twenty,Bent,4:12,2000-04-29,32,28
3 Doors Down,Kryptonite,3:53,2000-04-08,33,3
Amber,Sexual,4:38,1999-07-17,33,50
"Braxton, Toni",He Wasn't Man Enough,4:21,2000-03-18,33,37
Creed,Higher,5:16,1999-09-11,33,25
Creed,With Arms Wide Open,3:52,2000-05-13,33,4
"Hill, Faith",Breathe,4:04,1999-11-06,33,2
Joe,I Wanna Know,4:57,2000-01-01,33,6
Lonestar,Amazed,4:25,1999-06-05,33,23
Nelly,(Hot S**t) Country G...,4:17,2000-04-29,33,36
Savage Garden,I Knew I Loved You,4:07,1999-10-23,33,47
Vertical Horizon,Everything You Want,4:01,2000-01-22,33,18
matchbox twenty,Bent,4:12,2000-04-29,33,27
3 Doors Down,Kryptonite,3:53,2000-04-08,34,3
"Braxton, Toni",He Wasn't Man Enough,4:21,2000-03-18,34,33
Creed,Higher,5:16,1999-09-11,34,23
Creed,With Arms Wide Open,3:52,2000-05-13,34,5
"Hill, Faith",Breathe,4:04,1999-11-06,34,5
Joe,I Wanna Know,4:57,2000-01-01,34,8
Lonestar,Amazed,4:25,1999-06-05,34,17
Nelly,(Hot S**t) Country G...,4:17,2000-04-29,34,49
Vertical Horizon,Everything You Want,4:01,2000-01-22,34,20
matchbox twenty,Bent,4:12,2000-04-29,34,30
3 Doors Down,Kryptonite,3:53,2000-04-08,35,4
"Braxton, Toni",He Wasn't Man Enough,4:21,2000-03-18,35,34
Creed,Higher,5:16,1999-09-11,35,22
Creed,With Arms Wide Open,3:52,2000-05-13,35,5
"Hill, Faith",Breathe,4:04,1999-11-06,35,8
Joe,I Wanna Know,4:57,2000-01-01,35,5
Lonestar,Amazed,4:25,1999-06-05,35,14
Vertical Horizon,Everything You Want,4:01,2000-01-22,35,27
matchbox twenty,Bent,4:12,2000-04-29,35,33
3 Doors Down,Kryptonite,3:53,2000-04-08,36,5
"Braxton, Toni",He Wasn't Man Enough,4:21,2000-03-18,36,41
Creed,Higher,5:16,1999-09-11,36,16
Creed,With Arms Wide Open,3:52,2000-05-13,36,5
"Hill, Faith",Breathe,4:04,1999-11-06,36,11
Joe,I Wanna Know,4:57,2000-01-01,36,6
Lonestar,Amazed,4:25,1999-06-05,36,17
Vertical Horizon,Everything You Want,4:01,2000-01-22,36,29
matchbox twenty,Bent,4:12,2000-04-29,36,37
3 Doors Down,Kryptonite,3:53,2000-04-08,37,5
"Braxton, Toni",He Wasn't Man Enough,4:21,2000-03-18,37,48
Creed,Higher,5:16,1999-09-11,37,16
Creed,With Arms Wide Open,3:52,2000-05-13,37,5
"Hill, Faith",Breathe,4:04,1999-11-06,37,13
Joe,I Wanna Know,4:57,2000-01-01,37,9
Lonestar,Amazed,4:25,1999-06-05,37,18
Vertical Horizon,Everything You Want,4:01,2000-01-22,37,36
matchbox twenty,Bent,4:12,2000-04-29,37,38
3 Doors Down,Kryptonite,3:53,2000-04-08,38,9
Creed,Higher,5:16,1999-09-11,38,18
Creed,With Arms Wide Open,3:52,2000-05-13,38,9
"Hill, Faith",Breathe,4:04,1999-11-06,38,14
Joe,I Wanna Know,4:57,2000-01-01,38,9
Lonestar,Amazed,4:25,1999-06-05,38,18
Vertical Horizon,Everything You Want,4:01,2000-01-22,38,40
matchbox twenty,Bent,4:12,2000-04-29,38,38
3 Doors Down,Kryptonite,3:53,2000-04-08,39,9
Creed,Higher,5:16,1999-09-11,39,14
Creed,With Arms Wide Open,3:52,2000-05-13,39,12
"Hill, Faith",Breathe,4:04,1999-11-06,39,18
Joe,I Wanna Know,4:57,2000-01-01,39,8
Lonestar,Amazed,4:25,1999-06-05,39,3
Vertical Horizon,Everything You Want,4:01,2000-01-22,39,50
matchbox twenty,Bent,4:12,2000-04-29,39,48
3 Doors Down,Kryptonite,3:53,2000-04-08,40,15
Creed,Higher,5:16,1999-09-11,40,13
Creed,With Arms Wide Open,3:52,2000-05-13,40,13
"Hill, Faith",Breathe,4:04,1999-11-06,40,22
Joe,I Wanna Know,4:57,2000-01-01,40,14
Lonestar,Amazed,4:25,1999-06-05,40,1
Vertical Horizon,Everything You Want,4:01,2000-01-22,40,47
3 Doors Down,Kryptonite,3:53,2000-04-08,41,14
Creed,Higher,5:16,1999-09-11,41,13
Creed,With Arms Wide Open,3:52,2000-05-13,41,13
"Hill, Faith",Breathe,4:04,1999-11-06,41,23
Joe,I Wanna Know,4:57,2000-01-01,41,16
Lonestar,Amazed,4:25,1999-06-05,41,1
Vertical Horizon,Everything You Want,4:01,2000-01-22,41,50
3 Doors Down,Kryptonite,3:53,2000-04-08,42,13
Creed,Higher,5:16,1999-09-11,42,11
Creed,With Arms Wide Open,3:52,2000-05-13,42,17
"Hill, Faith",Breathe,4:04,1999-11-06,42,22
Joe,I Wanna Know,4:57,2000-01-01,42,20
Lonestar,Amazed,4:25,1999-06-05,42,2
3 Doors Down,Kryptonite,3:53,2000-04-08,43,14
Creed,Higher,5:16,1999-09-11,43,11
Creed,With Arms Wide Open,3:52,2000-05-13,43,22
"Hill, Faith",Breathe,4:04,1999-11-06,43,24
Joe,I Wanna Know,4:57,2000-01-01,43,32
Lonestar,Amazed,4:25,1999-06-05,43,3
3 Doors Down,Kryptonite,3:53,2000-04-08,44,16
Creed,Higher,5:16,1999-09-11,44,9
Creed,With Arms Wide Open,3:52,2000-05-13,44,26
"Hill, Faith",Breathe,4:04,1999-11-06,44,30
Joe,I Wanna Know,4:57,2000-01-01,44,45
Lonestar,Amazed,4:25,1999-06-05,44,4
3 Doors Down,Kryptonite,3:53,2000-04-08,45,17
Creed,Higher,5:16,1999-09-11,45,9
Creed,With Arms Wide Open,3:52,2000-05-13,45,28
"Hill, Faith",Breathe,4:04,1999-11-06,45,31
Lonestar,Amazed,4:25,1999-06-05,45,4
3 Doors Down,Kryptonite,3:53,2000-04-08,46,21
Creed,Higher,5:16,1999-09-11,46,7
Creed,With Arms Wide Open,3:52,2000-05-13,46,37
"Hill, Faith",Breathe,4:04,1999-11-06,46,31
Lonestar,Amazed,4:25,1999-06-05,46,5
3 Doors Down,Kryptonite,3:53,2000-04-08,47,22
Creed,Higher,5:16,1999-09-11,47,7
Creed,With Arms Wide Open,3:52,2000-05-13,47,41
"Hill, Faith",Breathe,4:04,1999-11-06,47,38
Lonestar,Amazed,4:25,1999-06-05,47,6
3 Doors Down,Kryptonite,3:53,2000-04-08,48,24
Creed,Higher,5:16,1999-09-11,48,9
"Hill, Faith",Breathe,4:04,1999-11-06,48,39
Lonestar,Amazed,4:25,1999-06-05,48,8
3 Doors Down,Kryptonite,3:53,2000-04-08,49,28
